FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil,AddressLine1
55439,1251,So Salsa,Restaurant/Cafe/Canteen,1,2-4 Cooks Road,Crosby,Merseyside,L23 2TB,5,fhrs_5_en-GB,2020-03-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02789000000000,53.49316000000000,,
650895,2200,Soft Scoop Ice-Cream,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
50645,112947,Solar Smoothies,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-08-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
650911,4475,Somaiya,Retailers - other,4613,77A Old Park Lane,Southport,Merseyside,PR9 7BU,5,fhrs_5_en-GB,2018-01-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96689000000000,53.64938900000000,,
131210,6256,Sorrento,Restaurant/Cafe/Canteen,1,29 Three Tuns Lane,Formby,Merseyside,L37 4AQ,5,fhrs_5_en-GB,2019-06-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.05988300000000,53.55627900000000,,
81125,1976,South Garden Fish & Chips Shop,Takeaway/sandwich shop,7844,17 Forest Road,Southport,Sefton Council,PR8 6ST,5,fhrs_5_en-GB,2018-10-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.99116300000000,53.64258400000000,,
149471,9601,"South Hub, Sefton New Directions",Restaurant/Cafe/Canteen,1,156 Park Lane,Netherton,Sefton Council,L30 1RW,5,fhrs_5_en-GB,2019-10-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.96483707427979,53.47982406616210,,The Dunnings Bridge Centre
639446,164897,South Sefton College,Restaurant/Cafe/Canteen,1,Sterrix Lane,Litherland,Sefton Council,L21 0DB,5,fhrs_5_en-GB,2019-09-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-2.98305100000000,53.48030600000000,,South Sefton Sixth Form College
1043302,165481,South Sefton Food Bank,Distributors/Transporters,7,Great Georges Road,Waterloo,Sefton Council,L22 1RB,Exempt,fhrs_exempt_en-GB,2018-01-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.02495770000000,53.47229400000000,,Waterloo Town Hall
734272,167482,Southbank Road Cafe,Restaurant/Cafe/Canteen,1,157 Southbank Road,Southport,Sefton Council,PR8 6LZ,3,fhrs_3_en-GB,2019-10-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,10,FHRS,False,-2.99000900000000,53.63593200000000,,
650916,5610,Southbank Road Newsagents,Retailers - other,4613,151 Southbank Road,Southport,Merseyside,PR8 6LZ,5,fhrs_5_en-GB,2017-06-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.99000900000000,53.63593300000000,,
138178,7341,Southport & Ainsdale Golf Club,Pub/bar/nightclub,7843,Bradshaws Lane,Ainsdale,Merseyside,PR8 3LG,5,fhrs_5_en-GB,2019-12-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.03423700000000,53.60523100000000,,
131453,6298,Southport & Birkdale Sports Club,Pub/bar/nightclub,7843,Trafalgar Road,Birkdale,Sefton Council,PR8 2HF,5,fhrs_5_en-GB,2018-01-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.02202100000000,53.62944400000000,,Southport And Birkdale Cricket Club
118320,4764,"Southport Bijou Cinema C,I,C",Restaurant/Cafe/Canteen,1,8 Post Office Avenue,Southport,Merseyside,PR9 0US,5,fhrs_5_en-GB,2020-01-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00286600000000,53.64874200000000,,
650899,27,Southport Bridge Club Limited,Pub/bar/nightclub,7843,12 Albert Road,Southport,Merseyside,PR9 0LE,Exempt,fhrs_exempt_en-GB,2018-01-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.99561000000000,53.65345900000000,,
639462,1872,Southport Caravan Club Site,Retailers - other,4613,Esplanade,Southport,Sefton Council,PR8 1RX,5,fhrs_5_en-GB,2019-12-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.02206300000000,53.64617100000000,,Caravan Site
1030028,67,Southport Confectionery,Retailers - other,4613,2 Allerton Road,Southport,Sefton Council,PR9 9NJ,Exempt,fhrs_exempt_en-GB,2018-01-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.98118400573730,53.65646362304690,,
639467,2621,Southport Dramatic Club,Pub/bar/nightclub,7843,Hoghton Street,Southport,Sefton Council,PR9 0PA,5,fhrs_5_en-GB,2019-12-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00108500000000,53.64826300000000,,Southport Little Theatre
114019,4301,Southport Food Center,Takeaway/sandwich shop,7844,15 Nevill Street,Southport,Merseyside,PR9 0DE,5,fhrs_5_en-GB,2020-01-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.00587700000000,53.64938200000000,,
606523,2188,Southport Football Club,Pub/bar/nightclub,7843,Haig Avenue,Southport,Sefton Council,PR8 6JZ,5,fhrs_5_en-GB,2019-08-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.97901400000000,53.63855800000000,,Southport Football Club
1064158,8048,Southport Hospital,Restaurant/Cafe/Canteen,1,Town Lane Kew,Southport,Merseyside,PR8 6PN,5,fhrs_5_en-GB,2019-02-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.97844696044922,53.63367462158200,,Southport And Formby General D
578250,7900,Southport Model Railway Village,Restaurant/Cafe/Canteen,1,Lower Promenade,Kings Garden,Southport,PR8 1QX,5,fhrs_5_en-GB,2019-07-31,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00838500000000,53.65052100000000,,
113425,4247,Southport Old Links Golf Club,Pub/bar/nightclub,7843,Moss Lane,Southport,Merseyside,PR9 7QS,5,fhrs_5_en-GB,2019-08-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.95800000000000,53.65368500000000,,
71151,161133,Southport Pier Pavillion Cafe,Restaurant/Cafe/Canteen,1,Promenade,Southport,Sefton Council,PR8 1QX,5,fhrs_5_en-GB,2019-03-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-3.00838500000000,53.65052100000000,,Southport Pier
133059,6544,Southport R U F C,Pub/bar/nightclub,7843,Waterloo Road,Birkdale,Sefton Council,PR8 4QW,5,fhrs_5_en-GB,2019-12-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.02305900000000,53.61921500000000,,Southport Rugby Union Football Club
139283,7484,Southport Rest Home,Hospitals/Childcare/Caring Premises,5,81 Albert Road,Southport,Merseyside,PR9 9LN,5,fhrs_5_en-GB,2019-01-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98995200000000,53.65740700000000,,
735539,4313,Southport Rock Company,Retailers - other,4613,35 Nevill Street,Southport,Merseyside,PR9 0DE,4,fhrs_4_en-GB,2018-09-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-3.00573800000000,53.64930200000000,,
249109,7962,Southport Rock Shop,Retailers - other,4613,17-19 Nevill Street,Southport,,PR9 0DE,5,fhrs_5_en-GB,2019-02-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.00587700000000,53.64938200000000,,
140859,7692,Southport Sailing Club,Pub/bar/nightclub,7843,Marine Drive,Southport,Sefton Council,PR8 1RY,5,fhrs_5_en-GB,2019-03-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01113200000000,53.65341900000000,,West Lancashire Yacht Club
57464,129247,Southport Supermarket,Retailers - other,4613,649 Lord Street,Southport,Sefton Council,PR9 0AW,4,fhrs_4_en-GB,2017-05-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,10,FHRS,False,-2.99955500000000,53.65202400000000,,
569527,8019,Southport Tavern,Pub/bar/nightclub,7843,63 London Street,Southport,Merseyside,PR9 0TH,2,fhrs_2_en-GB,2018-07-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,15,10,FHRS,False,-3.00150000000000,53.64727100000000,,
119454,4863,Southport Theatre & Convention Centre,Restaurant/Cafe/Canteen,1,Promenade,Southport,Sefton Council,PR9 0DZ,5,fhrs_5_en-GB,2019-11-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00746500000000,53.65126600000000,,Floral Hall
1082499,175435,Southport Whippy / BX11 VYA,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082500,175436,Southport Whippy / DA09 RTO,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082502,175438,Southport Whippy / DF53 ZNG,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082501,175437,Southport Whippy / DK08 YFM,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
724144,167388,Southport Whippy / ML02 T6X,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082503,175439,Southport Whippy / P649 HHF,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082498,175434,Southport Whippy / T21 VSO,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082505,175441,Southport Whippy / T31 VSO,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1082504,175440,Southport Whippy / W2 PPY,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
550290,165407,Sovini,Restaurant/Cafe/Canteen,1,Dunnings Bridge Road,Netherton,Sefton Council,L30 4TH,5,fhrs_5_en-GB,2018-09-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.97246300000000,53.47792100000000,,"One Vision Housing, Atlantic House"
920792,169333,Spar,Retailers - other,4613,6-16 Roe Lane,Southport,Sefton Council,PR9 9DR,5,fhrs_5_en-GB,2018-10-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98553400000000,53.65027900000000,,
84856,2111,Spar,Retailers - other,4613,1-3 Green Lane,Formby,Merseyside,L37 7DJ,5,fhrs_5_en-GB,2017-06-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.05959300000000,53.56580900000000,,
101053,3282,Spar,Retailers - other,4613,21-23 Liverpool Road,Birkdale,Merseyside,PR8 4AG,5,fhrs_5_en-GB,2020-03-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01233200000000,53.63339100000000,,
143309,8059,Spar,Retailers - other,4613,251-257 Liverpool Road,Birkdale,Southport,PR8 4PL,5,fhrs_5_en-GB,2020-03-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01561100000000,53.61816300000000,,
143333,8061,Spar,Retailers - other,4613,111-121 Cambridge Road,Southport,,PR9 9SB,5,fhrs_5_en-GB,2018-06-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96796107292175,53.66183090209960,,
508341,6804,Spar Newsmarket,Retailers - other,4613,51 Ovington Drive,Southport,Merseyside,PR8 6JW,5,fhrs_5_en-GB,2018-11-28,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.97787700000000,53.63060300000000,,
124912,5339,Spar Store,Retailers - other,4613,14 Sefton Road,Litherland,Sefton Council,L21 7PG,5,fhrs_5_en-GB,2019-04-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.00082700000000,53.47048600000000,,
87477,2262,Spar Stores,Retailers - other,4613,56 Harington Road,Formby,Merseyside,L37 1NU,5,fhrs_5_en-GB,2018-05-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-3.08133200000000,53.56210000000000,,
990407,78753,Sparky's,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2018-06-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,,,,
187538,164522,Speckled Frogs,Restaurant/Cafe/Canteen,1,91-93 Victoria Road,Crosby,Sefton Council,L23 7XY,5,fhrs_5_en-GB,2019-05-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.03060200000000,53.49247100000000,,
590855,5165,Spender's Bar,Pub/bar/nightclub,7843,19-21 Scarisbrick Avenue,Southport,Merseyside,PR8 1NN,5,fhrs_5_en-GB,2019-12-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00805800000000,53.64757500000000,,
135924,6987,Sphynx Lawn Tennis Club,Pub/bar/nightclub,7843,52 Ashdown Close,Southport,Merseyside,PR8 6TL,5,fhrs_5_en-GB,2018-02-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98314300000000,53.63530600000000,,
129419,6015,Spice of Bengal,Restaurant/Cafe/Canteen,1,12-14 Station Road,Ainsdale,Merseyside,PR8 3HS,4,fhrs_4_en-GB,2019-07-31,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-3.03589800000000,53.60266400000000,,
133186,6569,Spinal Unit Action Group,Hospitals/Childcare/Caring Premises,5,6 Weld Road,Birkdale,Merseyside,PR8 2AZ,4,fhrs_4_en-GB,2019-11-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,10,FHRS,False,-3.02200400000000,53.63685000000000,,
93611,2698,Spitfire Pub & Kitchen,Pub/bar/nightclub,7843,Kenilworth Road,Ainsdale,Sefton Council,PR8 3PH,5,fhrs_5_en-GB,2019-02-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.04203400000000,53.59779300000000,,The Arion
936686,169458,Spitroast Ltd,Restaurant/Cafe/Canteen,1,104 South Road,Waterloo,Sefton Council,L22 0ND,5,fhrs_5_en-GB,2019-07-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-3.02373000000000,53.47568500000000,,
104526,3565,Spoilt For Choice,Takeaway/sandwich shop,7844,57 London Street,Southport,Merseyside,PR9 0TH,5,fhrs_5_en-GB,2018-10-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00150000000000,53.64727100000000,,
58989,1304,Spoilt For Choice,Takeaway/sandwich shop,7844,62 Coronation Road,Crosby,Sefton Council,L23 5RQ,5,fhrs_5_en-GB,2019-12-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02771600000000,53.49032100000000,,
128720,5894,Spoilt For Choice,Takeaway/sandwich shop,7844,229 Stanley Road,Bootle,Merseyside,L20 3DY,3,fhrs_3_en-GB,2018-12-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,10,FHRS,False,-2.99044800000000,53.44981700000000,,
1030012,169517,Sports Direct,Retailers - other,4613,34-36 Tulketh Street,Southport,,PR8 1AQ,Exempt,fhrs_exempt_en-GB,2018-01-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.00367093086243,53.64633560180660,,
927587,168878,Sportsdirectfitness.com,Restaurant/Cafe/Canteen,1,101 Ormskirk Road,Aintree,Sefton Council,L9 5AE,5,fhrs_5_en-GB,2018-12-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.95120400000000,53.48542600000000,,
639432,129162,SportsdirectFitness.com,Restaurant/Cafe/Canteen,1,109-111 Liverpool Road,Formby,Sefton Council,L37 6BR,5,fhrs_5_en-GB,2019-11-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.05415300000000,53.54741200000000,,
110776,4035,Springbrook,Hospitals/Childcare/Caring Premises,5,28 Meadow Lane,Ainsdale,Merseyside,PR8 3RS,5,fhrs_5_en-GB,2017-08-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.03645800000000,53.59159400000000,,
71254,161459,Springwell Park Primary School,School/college/university,7845,Menai Road,Bootle,Sefton Council,L20 6PG,5,fhrs_5_en-GB,2018-12-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.98267100000000,53.46582800000000,,Springwell Park Community Primary
1095931,175832,Springwell Park School Breakfast Club,Restaurant/Cafe/Canteen,1,Menai Road,Bootle,Sefton Council,L20 6PG,5,fhrs_5_en-GB,2019-01-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.98267100000000,53.46582800000000,,Springwell Park Community Primary
569520,6651,Square Bar and Grill,Restaurant/Cafe/Canteen,1,2-4 Westway,Maghull,Sefton Council,L31 0DQ,3,fhrs_3_en-GB,2019-07-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-2.94186000000000,53.51664700000000,,
1255675,28490,Squares Butty Box,Mobile caterer,7846,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
1077584,175227,Squirrel Coffee,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2020-03-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
1255680,95723,Squirrel House Bakery,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
770264,3424,Squirrel News,Retailers - other,4613,85 Liverpool Road,Formby,Sefton Council,L37 6BU,5,fhrs_5_en-GB,2018-06-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.05358400000000,53.54884600000000,,
770266,5495,SRE News & Wine,Retailers - other,4613,58-60 Sonning Avenue,Litherland,Sefton Council,L21 9JY,5,fhrs_5_en-GB,2019-09-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-2.99853300000000,53.47739000000000,,
67827,1516,St Andrews C of E Primary School,School/college/university,7845,Deyes Lane,Maghull,Sefton Council,L31 6DE,5,fhrs_5_en-GB,2020-02-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.93994900000000,53.51277900000000,,St Andrews Maghull Church Of England Primary School
71655,162770,St Andrews Church (Luncheon Club),Restaurant/Cafe/Canteen,1,Damfield Lane,Maghull,Merseyside,L31 6DD,5,fhrs_5_en-GB,2019-09-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-2.94278100000000,53.51058100000000,,St Andrews C Of E Church
56539,1279,St Benedicts R C Primary School,School/college/university,7845,Copy Lane,Netherton,Sefton Council,L30 7PG,5,fhrs_5_en-GB,2019-07-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96598300000000,53.49311900000000,,
145043,8491,St Benets Parochial Centre,Pub/bar/nightclub,7843,4 Chapel Lane,Netherton,Merseyside,L30 7PE,5,fhrs_5_en-GB,2018-02-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-2.96703900000000,53.49383900000000,,
537916,8354,St Cuthberts Pre School Playgroup,Hospitals/Childcare/Caring Premises,5,Botanic Road,Southport,Sefton Council,PR9 7NN,5,fhrs_5_en-GB,2018-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96243000000000,53.66084900000000,,St Cuthberts Church Hall
116749,4599,St Edmunds R C Primary School,School/college/university,7845,Oxford Road,Waterloo,Sefton Council,L22 8QF,5,fhrs_5_en-GB,2018-06-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.03126100000000,53.47679800000000,,St Edmunds And St Thomas Catholic Primary School
117701,4695,St Elizabeths Parochial Centre,Pub/bar/nightclub,7843,Pennington Road,Litherland,Sefton Council,L21 8HZ,5,fhrs_5_en-GB,2017-09-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-2.99298300000000,53.46294700000000,,St Elizabeths Parish Centre
133122,6556,St Elizabeths R C Primary School,School/college/university,7845,Webster Street,Litherland,Sefton Council,,5,fhrs_5_en-GB,2020-03-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,St Elizabeths R C Infant School
709094,4139,St Faith's Parish Hall,Pub/bar/nightclub,7843,Milton Road,Waterloo,,L22 4RE,5,fhrs_5_en-GB,2018-12-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.02031100000000,53.48073000000000,,St Faiths Parochial Hall
65275,1464,St Georges R C Primary School,School/college/university,7845,Dennett Close,Maghull,Sefton Council,L31 5PD,5,fhrs_5_en-GB,2019-07-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.94144300000000,53.50467700000000,,St Georges Catholic Primary School
639510,8561,St George's Social Centre,Pub/bar/nightclub,7843,Station Road,Maghull,Sefton Council,L31 3DF,4,fhrs_4_en-GB,2019-09-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,10,5,FHRS,False,-2.93496400000000,53.50692100000000,,St Georges Parochial Club
371408,164664,St Giles Luncheon Club,Restaurant/Cafe/Canteen,1,Aintree Lane,Aintree,Sefton Council,L10 8LE,5,fhrs_5_en-GB,2019-01-30,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.94227900000000,53.48119200000000,,St Giles Church
844024,168621,St Gregorys Nursery & Hub,Hospitals/Childcare/Caring Premises,5,Sandy Lane,Lydiate,Sefton Council,L31 2LB,5,fhrs_5_en-GB,2019-02-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.94559600000000,53.52798700000000,,St Gregorys Catholic Primary School
122925,5139,St Gregorys Primary School,School/college/university,7845,Sandy Lane,Lydiate,Merseyside,L31 2LB,5,fhrs_5_en-GB,2018-12-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.94559600000000,53.52798800000000,,St Gregorys R C Junior School
569507,3400,St Gregory's Social Club,Pub/bar/nightclub,7843,94 Liverpool Road,Lydiate,Sefton Council,L31 2NA,5,fhrs_5_en-GB,2020-03-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.94352800000000,53.52456100000000,,St Gregorys Parish Centre
735564,8605,St Helens Church Parochial Cen,Pub/bar/nightclub,7843,Alexandra Road,Crosby,Liverpool,L23 7TQ,Exempt,fhrs_exempt_en-GB,2019-11-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.02796500000000,53.49192700000000,,
639465,2135,St Jeromes Parochial Hall,Restaurant/Cafe/Canteen,1,Greenloons Drive,Formby,Sefton Council,L37 2LX,5,fhrs_5_en-GB,2019-12-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.08099800000000,53.55609900000000,,St Jeromes Church Hall
