FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate/_xsi:nil,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,AddressLine2
919848,PI/000269766,Unite The Union,Restaurant/Cafe/Canteen,1,2 Churchill Way North,Liverpool,Liverpool,L3 8EF,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97825910000000,53.41049540000000,2020-01-23,10,5,10,
521558,PI/000121577,United Molasses Group Ltd,Distributors/Transporters,7,"U M Storage, 167 Regent Road",Liverpool,Liverpool,L20 8DD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99755501747131,53.43122100830080,2013-05-21,0,5,0,Kirkdale
1158864,836222,United Response Care Home,Hospitals/Childcare/Caring Premises,5,51 Coachmans Drive,Liverpool,Liverpool,L12 0HX,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.88161660000000,53.44079030000000,2019-05-20,0,0,0,
817761,PI/000266298,Universal Wholesale,Distributors/Transporters,7,16 Newington,Liverpool,Liverpool,L1 4ED,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97769250000000,53.40389920000000,2019-04-11,0,0,0,
496747,PI/000096040,Uppercrust,Takeaway/sandwich shop,7844,"Upper Crust, Lime Street Railway Station Lime Street",Liverpool,Liverpool,L1 1JD,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97823691368103,53.40795898437500,2018-11-15,0,10,10,
1244095,75999,Upstairs Cafe,Restaurant/Cafe/Canteen,1,7 Berry Street,Liverpool,Liverpool,L1 9DF,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97566120000000,53.40123720000000,,,,,
570362,PI/000257311,Urban Chicken & Pizza,Takeaway/sandwich shop,7844,38 County Road,Liverpool,Liverpool,L4 3QH,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97082480000000,53.43920000000000,2018-10-29,15,10,10,
1006443,PI/000271692,US Food Store,Retailers - other,4613,254 Aigburth Road,Liverpool,Liverpool,L17 9PJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94077150000000,53.37555690000000,2017-07-07,0,0,0,St Michaels
1244316,77771,Ut spices,Retailers - other,4613,"2, Stanley Meat Market Prescot Road",Liverpool,Liverpool,L13 3AS,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92624660000000,53.41552700000000,,,,,Old Swan
521566,PI/000124587,Vagabonds Lawn Tennis Club,Pub/bar/nightclub,7843,Vagabonds Tennis Club Queens Drive,Liverpool,Liverpool,L13 0AG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91250300407410,53.42224121093750,2019-11-11,0,5,0,West Derby
498494,PI/000245905,Vale Mini Market,Retailers - other,4613,149 Vale Road,Liverpool,Liverpool,L25 7RX,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87611420000000,53.37506860000000,2017-07-04,5,10,10,
498440,PI/000245256,Vancouver House,Hospitals/Childcare/Caring Premises,5,"Vancouver House, 20 - 46 Vancouver Road",Liverpool,Liverpool,L27 7DA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.83611890000000,53.38925180000000,2019-04-25,0,0,0,
1262310,78224,Vanessa's,Other catering premises,7841,5 Pendennis Street,Liverpool,Liverpool,L6 5AG,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95242190000000,53.42543370000000,,,,,
673752,PI/000262076,Vanilla,Restaurant/Cafe/Canteen,1,662 Prescot Road,Liverpool,Liverpool,L13 5XE,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90943570000000,53.41389410000000,2019-03-29,0,5,10,Old Swan
1243954,71893,Vanilla Gorilla,Takeaway/sandwich shop,7844,Unit A Stoker Way,Liverpool,Liverpool,L9 1GA,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96308400000000,53.45729590000000,2019-02-18,10,10,10,
639262,PI/000261133,Vaughans Sandwich Bar,Takeaway/sandwich shop,7844,736 Longmoor Lane,Liverpool,Liverpool,L10 7LN,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92253580000000,53.46930830000000,2019-06-21,10,5,5,Liverpool Ten
496667,PI/000088372,Vaughns Caterers,Takeaway/sandwich shop,7844,119 Latimer Street,Liverpool,Liverpool,L5 2RF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98648690000000,53.42579540000000,2019-03-14,5,5,5,
521598,PI/000162501,Vauxhall Vaults,Pub/bar/nightclub,7843,29 - 31 Vauxhall Road,Liverpool,Liverpool,L3 6BL,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98836803436279,53.41150665283200,2014-11-21,0,0,0,City Centre
799651,PI/000264574,Veeno,Restaurant/Cafe/Canteen,1,46 Castle Street,Liverpool,Liverpool,L2 7LA,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99085150000000,53.40573230000000,2019-07-23,10,5,5,City Centre
1150142,PI/000273501,Veggie Republic,Restaurant/Cafe/Canteen,1,16 Cook Street,Liverpool,Liverpool,L2 9RF,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98907350000000,53.40625050000000,2019-05-21,10,10,10,
521711,PI/000248684,Venezia Pizza,Takeaway/sandwich shop,7844,92 Cockburn Street,Liverpool,Liverpool,L8 9TD,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96684680000000,53.37998700000000,2020-01-27,0,10,10,
498783,PI/000248018,Victoria,Pub/bar/nightclub,7843,"Victoria, 1 Victoria Road",Liverpool,Liverpool,L17 0DL,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93166390000000,53.37632040000000,2017-10-26,5,10,5,Aigburth
498441,PI/000245303,Victoria Cross,Pub/bar/nightclub,7843,1 - 3 Sir Thomas Street,Liverpool,Liverpool,L1 6BW,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98553650000000,53.40746620000000,2019-03-18,0,10,5,
521486,PI/000033571,Victoria Memorial Club,Pub/bar/nightclub,7843,22 Church Road,Liverpool,Liverpool,L19 2LW,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89683008193970,53.35392379760740,2020-01-03,0,0,0,Garston
817745,PI/000263573,Vikings Landing,Restaurant/Cafe/Canteen,1,1 Sugarbrook Drive,Liverpool,Liverpool,L11 2BD,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90836000000000,53.45951510000000,2018-09-26,5,10,5,
1010982,PI/000271770,Villa Romana,Restaurant/Cafe/Canteen,1,6 Wood Street,Liverpool,Liverpool,L1 4AQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98166840000000,53.40410930000000,2019-03-06,5,5,5,City Centre
956759,PI/000005100,Village News,Retailers - other,4613,36 - 38 Allerton Road,Liverpool,Liverpool,L25 7RG,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.86847970000000,53.37460300000000,2016-12-01,0,10,10,Woolton
1244194,76790,Village Pizza,Takeaway/sandwich shop,7844,108 St Marys Road,Liverpool,Liverpool,L19 2JG,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90153040000000,53.35523870000000,,,,,
716070,PI/000263371,Village Takeaway,Takeaway/sandwich shop,7844,22 Woolton Street,Liverpool,Liverpool,L25 5JA,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.86659010000000,53.37481450000000,2019-08-06,10,10,10,
496680,PI/000089905,Vinebrook,Pub/bar/nightclub,7843,159 - 161 Kensington,Liverpool,Liverpool,L7 2RE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95162750000000,53.41209170000000,2019-09-23,0,5,0,
1034635,PI/000272436,Vita Student,Restaurant/Cafe/Canteen,1,"Crosshall, 9 Crosshall Street",Liverpool,Liverpool,L1 6DQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98509180000000,53.40849520000000,2018-08-31,0,0,0,
498214,PI/000241675,Viva Brazil,Restaurant/Cafe/Canteen,1,36 Castle Street,Liverpool,Liverpool,L2 0NR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99108750000000,53.40617980000000,2019-03-01,0,5,0,City Centre
622236,PI/000247416,Vogan Market,Retailers - other,4613,337 Park Road,Liverpool,Liverpool,L8 4PF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96061090000000,53.38278800000000,2015-11-04,0,0,0,
699848,PI/000262592,Voluptuouscakes,Other catering premises,7841,35 Kilshaw Street,Liverpool,Liverpool,L6 2BQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95759420000000,53.41718560000000,2014-08-05,0,5,0,
1244215,77118,Vooo Shisha Lounge,Restaurant/Cafe/Canteen,1,62 Mount Pleasant,Liverpool,Liverpool,L3 5SD,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97419980000000,53.40376600000000,2019-03-14,5,10,5,
1098385,PI/000273278,Voxx Cocktail Bar,Pub/bar/nightclub,7843,25 Stanley Street,Liverpool,Liverpool,L1 6AA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98728510000000,53.40762260000000,2018-06-19,5,0,0,City Centre
1262323,78280,Voyage Care,Hospitals/Childcare/Caring Premises,5,"Voyage Care Home, 4 Lorenzo Drive",Liverpool,Liverpool,L11 1BQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92626190185547,53.44184494018550,,,,,
498939,PI/000248983,W C -Unit 27 (Small Black Coffee),Mobile caterer,7846,"Willow Catering Mobile Unit 27, Paula Works Charnock Road",Liverpool,Liverpool,L9 7ET,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94114708900452,53.45118713378910,2015-12-02,0,0,0,
498150,PI/000240543,W H Lung Supermarket,Retailers - supermarkets/hypermarkets,7840,W H Lung Building Blackstone Street,Liverpool,Liverpool,L5 9TZ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99603104591370,53.42462921142580,2019-06-06,0,0,0,
738601,PI/000236117,W H Smith,Retailers - other,4613,1 - 3 South John Street,Liverpool,Liverpool,L1 8BN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98770780000000,53.40489370000000,2019-03-11,0,0,0,
1243721,71623,W H Smith,Retailers - other,4613,"W H Smith Ra2 4 Level2, John Lennon Airport Speke Hall Avenue",Liverpool,Liverpool,L24 1YD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85545110702515,53.33727645874020,2019-03-25,0,0,5,
1243723,71625,W H Smith,Retailers - other,4613,"W H Smith Rl1 1 Level1, John Lennon Airport Speke Hall Avenue",Liverpool,Liverpool,L24 1YD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85545110702515,53.33727645874020,2019-03-25,0,0,5,
905594,PI/000096033,W H Smith,Retailers - other,4613,"W H Smith, Lime Street Railway Station Lime Street",Liverpool,Liverpool,L1 1JF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97722196578979,53.40831756591800,2020-01-22,0,0,0,
1243730,71633,W H Smith Ltd,Retailers - other,4613,"W H Smith Newsagents, Royal Liverpool Childrens N H S Trust Alder Hey Hospital Eaton Road",Liverpool,Liverpool,L12 2AP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89872193336487,53.42025756835940,2020-01-28,0,0,0,West Derby
805531,PI/000266256,W H Smith Posty,Retailers - other,4613,85 London Road,Liverpool,Liverpool,L3 3JA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97426640000000,53.40944030000000,2015-10-21,0,0,0,
496231,PI/000030652,W R Wright And Sons Ltd,Distributors/Transporters,7,110 - 118 Cherry Lane,Liverpool,Liverpool,L4 8SF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94678660000000,53.43867390000000,2017-03-29,0,0,0,
1244385,832626,Wafflin84,Restaurant/Cafe/Canteen,1,55 Speke Road,Liverpool,Liverpool,L19 2NZ,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.88400330000000,53.35119880000000,,,,,Garston
1244407,PI/000267107,Wagamama,Restaurant/Cafe/Canteen,1,Wagamama New Mersey Retail Park,Liverpool,Liverpool,L24 8QB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87930703163147,53.35073089599610,2019-09-03,0,0,0,
497982,PI/000236102,Wagamama Ltd,Restaurant/Cafe/Canteen,1,"Wagamama, 14 Paradise Street",Liverpool,Liverpool,L1 8JF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98652640000000,53.40406380000000,2018-02-15,5,5,0,
1243933,71869,Wahaca,Restaurant/Cafe/Canteen,1,"Wahaca, 24 College Lane",Liverpool,Liverpool,L1 3DS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98387910000000,53.40368860000000,2019-11-06,5,0,0,
1243818,71735,Wake and Cate,Restaurant/Cafe/Canteen,1,15 - 17 Tarleton Street,Liverpool,Liverpool,L1 1DS,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98411798477173,53.40594863891600,2018-05-10,10,10,10,
1219329,77149,Waku Waku ( Lady Liver Tea),Retailers - other,4613,101 Barndale Road,Liverpool,Liverpool,L18 1EW,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91531700000000,53.38719740000000,2019-12-18,0,5,0,
497517,PI/000169622,Walker Art Gallery Cafe,Restaurant/Cafe/Canteen,1,Walker Art Gallery William Brown Street,Liverpool,Liverpool,L3 8EL,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97971606254578,53.41009521484380,2019-04-24,5,0,5,
706208,PI/000263295,Walker Lodge,Hospitals/Childcare/Caring Premises,5,"Walker Lodge, 188 Townsend Avenue",Liverpool,Liverpool,L11 5AF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93115210533142,53.44378662109380,2020-01-23,0,0,0,Clubmoor
1000153,PI/000266736,Wall of Fame,Pub/bar/nightclub,7843,4 - 6 Victoria Street,Liverpool,Liverpool,L2 6QE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98841590000000,53.40643570000000,2018-01-19,0,0,0,Liverpool Two
496741,PI/000095856,Walton Centre,Restaurant/Cafe/Canteen,1,"The Walton Centre, University Hospital Aintree Lower Lane",Liverpool,Liverpool,L9 7LJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93099904060364,53.46641159057620,2018-11-09,0,0,0,
497561,PI/000177692,Walton Childrens Centre,Hospitals/Childcare/Caring Premises,5,99 Cavendish Drive,Liverpool,Liverpool,L9 1NB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95716860000000,53.45184040000000,2018-12-03,0,0,0,
496508,PI/000067778,Walton Kiddiwinks Day Nursery,Hospitals/Childcare/Caring Premises,5,56 Grey Road,Liverpool,Liverpool,L9 1AY,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96645840000000,53.45377010000000,2018-12-11,0,5,0,
1243674,71552,Walton Manor Nursing Home,Other catering premises,7841,23 Luton Grove,Liverpool,Liverpool,L4 4LG,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97106090000000,53.43502730000000,2019-11-19,10,5,10,
982486,PI/000271172,Walton News and Post,Retailers - other,4613,120 Stanley Park Avenue North,Liverpool,Liverpool,L4 9UF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95003330000000,53.44520080000000,2017-03-24,0,0,0,
1244053,75785,Walton Progressive Resource Centre,School/college/university,7845,Walton Progressive School Rice Lane,Liverpool,Liverpool,L9 1NR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96754288673401,53.44979858398440,2019-06-13,0,0,5,
497400,PI/000160809,Walton Road News,Retailers - other,4613,13 Walton Road,Liverpool,Liverpool,L4 4AD,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97626600000000,53.43094900000000,2016-01-26,0,10,5,
496248,PI/000032651,Walton Social Club,Pub/bar/nightclub,7843,7 Church Road,Liverpool,Liverpool,L4 5TX,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96357440000000,53.44411260000000,2014-07-09,0,5,0,Walton
498654,PI/000247121,Walton Village Chippy,Takeaway/sandwich shop,7844,247 Walton Village,Liverpool,Liverpool,L4 6TH,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95905690000000,53.44341190000000,2016-11-03,5,10,10,
861620,PI/000268593,Walton Youth Project,Other catering premises,7841,"North Liverpool Award Centre, 67 - 69 City Road",Liverpool,Liverpool,L4 5UN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96676802635193,53.44084167480470,2020-02-11,0,5,0,
496976,PI/000117789,Warbreck,Pub/bar/nightclub,7843,94 Orrell Lane,Liverpool,Liverpool,L9 8BN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96709860000000,53.46471330000000,2019-06-12,0,5,0,
497463,PI/000163712,Warwick News,Retailers - other,4613,178 Upper Warwick Street,Liverpool,Liverpool,L8 8HE,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96331190000000,53.39188100000000,2015-03-13,0,5,10,
496134,PI/000020553,Wassell Newsagents,Retailers - other,4613,290 Breck Road,Liverpool,Liverpool,L5 6QB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95495570000000,53.42433480000000,2018-12-04,0,5,0,Everton
1244069,75840,Waste Not Want Not,Retailers - other,4613,Emmanuel C Of E Church Longmoor Lane,Liverpool,Liverpool,L9 9DJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94358992576599,53.46699523925780,2019-11-05,0,0,5,Liverpool Nine
963222,PI/000270758,Waterfall Elior,Restaurant/Cafe/Canteen,1,"Riverside Housing, 2 Estuary Boulevard",Liverpool,Liverpool,L24 8RF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87587594985962,53.34312438964840,2018-09-27,0,0,0,
498992,PI/000251302,Waterfall Elior,School/college/university,7845,"Waterfall Elior Catering, Royal School For The Blind Church Road North",Liverpool,Liverpool,L15 6TQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91646194458008,53.39570999145510,2019-05-24,0,5,0,
497758,PI/000226071,Waterfields,Retailers - other,4613,15 Woolton Street,Liverpool,Liverpool,L25 5NH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.86653540000000,53.37508460000000,2019-08-07,5,0,0,
1243749,71655,Waterfront Cafe,Restaurant/Cafe/Canteen,1,"Waterfront Cafe, Museum Of Liverpool Georges Pier Head",Liverpool,Liverpool,L3 1DG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99557089805603,53.40297698974610,2018-01-18,0,5,0,
1243745,71651,Waterhouse Cafe,School/college/university,7845,"Warehouse Cafe, Victoria Gallery And Museum Brownlow Hill",Liverpool,Liverpool,L69 3DQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96641802787781,53.40617370605470,2019-04-09,5,0,0,
498579,PI/000246547,Waterlily,Takeaway/sandwich shop,7844,150 Hunts Cross Avenue,Liverpool,Liverpool,L25 8SQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85815130000000,53.37599900000000,2020-03-05,5,5,5,
